x,y,rch_site,scenario,recharge,area,side,W_side,E_side,N_side,S_side
215203.571428571,457465.789473684,2,95,14.3688805853987,450397.192976932,671.116378117039,214868.013239513,215539.12961763,457801.347662743,457130.231284626
216226.428571429,457465.789473684,2,96,12.7567359185454,532380.818934296,729.644309875912,215861.606416491,216591.250726367,457830.611628622,457100.967318746
217249.285714286,457465.789473684,4,85,11.1103212896269,898948.229018773,948.128804023363,216775.221312274,217723.350116297,457939.853875696,456991.725071673
218272.142857143,457465.789473684,4,86,9.38840940740839,146842.311186454,383.200092884193,218080.542810701,218463.742903585,457657.389520126,457274.189427242
219295,457465.789473684,4,87,21.8016374674884,802081.183669419,895.589852370726,218847.205073815,219742.794926185,457913.58439987,457017.994547499
220317.857142857,457465.789473684,4,88,6.64767264071593,68259.1191483662,261.264462084621,220187.224911815,220448.489373899,457596.421704727,457335.157242642
221340.714285714,457465.789473684,4,89,23.0900606244557,357370.256551454,597.804530387194,221041.812020521,221639.616550908,457764.691738878,457166.887208491
222363.571428571,457465.789473684,4,90,20.2696023823422,102148.867091746,319.607363951061,222203.767746596,222523.375110547,457625.59315566,457305.985791709
223386.428571429,457465.789473684,4,91,12.9763248452089,508711.377597298,713.240056080208,223029.808543388,223743.048599469,457822.409501724,457109.169445644
224409.285714286,457465.789473684,4,92,15.3650539187883,859861.543159786,927.287195619451,223945.642116476,224872.929312095,457929.433071494,457002.145875875
225432.142857143,457465.789473684,4,93,8.40553524043127,84845.6189191202,291.282713045454,225286.50150062,225577.784213666,457611.430830207,457320.148117162
226455,457465.789473684,4,94,23.9974819661843,461222.074665624,679.133326133848,226115.433336933,226794.566663067,457805.356136751,457126.222810617
227477.857142857,457465.789473684,4,95,5.86562615012776,621195.019772509,788.159260411568,227083.777512651,227871.936773063,457859.86910389,457071.709843479
228500.714285714,457465.789473684,4,96,19.5394006189567,66477.2678046429,257.831859560922,228371.798355934,228629.630215495,457594.705403465,457336.873543904
229523.571428571,457465.789473684,6,85,23.3742673908451,216948.535250733,465.777345145438,229290.682755999,229756.460101144,457698.678146257,457232.900801112
230546.428571429,457465.789473684,6,86,7.96810452807565,504925.064394483,710.580793713483,230191.138174572,230901.718968285,457821.079870541,457110.499076828
231569.285714286,457465.789473684,6,87,5.22366531834187,999020.387091965,999.51007353201,231069.53067752,232069.040751052,457965.54451045,456966.034436918
232592.142857143,457465.789473684,6,88,23.232898162956,321570.070372778,567.071486122145,232308.607114082,232875.678600204,457749.325216745,457182.253730623
233615,457465.789473684,6,89,5.14581185795315,733150.645101094,856.24216498669,233186.878917507,234043.121082493,457893.910556178,457037.668391191
234637.857142857,457465.789473684,6,90,8.59082902588287,243660.386656498,493.619678149583,234391.047303782,234884.666981932,457712.599312759,457218.97963461
235660.714285714,457465.789473684,6,91,10.6070261545505,841660.305615515,917.420462827985,235202.0040543,236119.424517128,457924.499705098,457007.07924227
236683.571428571,457465.789473684,6,92,24.8141780288489,708191.885279404,841.541374668771,236262.800741237,237104.342115906,457886.560161019,457045.01878635
237706.428571429,457465.789473684,6,93,11.3588595458423,239193.859401421,489.074492691472,237461.891325083,237950.965817774,457710.32672003,457221.252227339
238729.285714286,457465.789473684,6,94,9.80473863226103,371822.730671585,609.772687705497,238424.399370433,239034.172058139,457770.675817537,457160.903129832
239752.142857143,457465.789473684,6,95,9.10321367301771,570009.968279716,754.990045152726,239374.647834567,240129.637879719,457843.284496261,457088.294451108
240775,457465.789473684,6,96,5.30892603953059,363024.151728547,602.514856023108,240473.742571988,241076.257428012,457767.046901696,457164.532045673
204975,458507.894736842,2,97,13.3520963183837,134023.882240639,366.092723555985,204791.953638222,205158.046361778,458690.94109862,458324.848375064
205997.857142857,458507.894736842,2,98,13.1259070575082,764277.937526058,874.229911136686,205560.742187289,206434.972098426,458945.009692411,458070.779781274
207020.714285714,458507.894736842,2,99,15.7925105825092,383828.308676748,619.538787064013,206710.944892182,207330.483679246,458817.664130374,458198.12534331
208043.571428571,458507.894736842,2,100,16.3883623731154,521969.501775253,722.474568255003,207682.334144444,208404.808712699,458869.13202097,458146.657452715
209066.428571429,458507.894736842,2,101,9.66644714413754,442959.666237905,665.552151403558,208733.652495727,209399.20464713,458840.670812544,458175.11866114
210089.285714286,458507.894736842,2,102,14.138580419065,891003.036949318,943.929572028188,209617.320928272,210561.2505003,458979.859522856,458035.929950828
211112.142857143,458507.894736842,2,103,18.6958166202401,342017.490600963,584.822614645641,210819.73154982,211404.554164466,458800.306044165,458215.483429519
212135,458507.894736842,2,104,9.98990248542072,189477.404425037,435.290023346547,211917.354988327,212352.645011673,458725.539748516,458290.249725169
213157.857142857,458507.894736842,2,105,17.0246938771646,107448.975029518,327.794104628985,212993.960090543,213321.754195172,458671.791789157,458343.997684528
214180.714285714,458507.894736842,2,106,9.56920434851458,971590.950510581,985.693132019586,213687.867719705,214673.560851724,459000.741302852,458015.048170832
215203.571428571,458507.894736842,2,107,13.1773056287331,515156.938910805,717.744340911724,214844.699258116,215562.443599027,458866.766907298,458149.022566386
216226.428571429,458507.894736842,2,108,20.5684751383443,279552.859253134,528.727585107051,215962.064778875,216490.792363982,458772.258529396,458243.530944289
217249.285714286,458507.894736842,4,97,9.07880512474286,45903.9000230841,214.251954537372,217142.159737017,217356.411691554,458615.020714111,458400.768759574
218272.142857143,458507.894736842,4,98,11.5754800296402,247214.906413836,497.207106157822,218023.539304064,218520.746410222,458756.498289921,458259.291183763
219295,458507.894736842,4,99,18.7433537372724,284918.787991599,533.777845167443,219028.111077416,219561.888922584,458774.783659426,458241.005814258
220317.857142857,458507.894736842,4,100,13.61504701708,871872.221613419,933.740982078766,219850.986651818,220784.727633897,458974.765227882,458041.024245803
221340.714285714,458507.894736842,4,101,9.16930179437622,291407.316456316,539.821559829094,221070.8035058,221610.625065629,458777.805516757,458237.983956928
222363.571428571,458507.894736842,4,102,14.8201594025983,715038.768776547,845.599650411793,221940.771603366,222786.371253777,458930.694562048,458085.094911636
223386.428571429,458507.894736842,4,103,7.56723099041523,31506.2464246003,177.499989928451,223297.678576464,223475.178566393,458596.644731806,458419.144741878
224409.285714286,458507.894736842,4,104,24.0559822073491,881393.062320043,938.825363057498,223939.873032757,224878.698395814,458977.307418371,458038.482055313
225432.142857143,458507.894736842,4,105,18.6071970085161,417412.855681178,646.074961348277,225109.105376469,225755.180337817,458830.932217516,458184.857256168
226455,458507.894736842,4,106,20.4403910246328,855601.008921047,924.987031758309,225992.506484121,226917.493515879,458970.388252721,458045.401220963
227477.857142857,458507.894736842,4,107,5.48358968341361,314812.00887548,561.081107216667,227197.316589249,227758.397696466,458788.435290451,458227.354183234
228500.714285714,458507.894736842,4,108,17.5459479278264,482835.898306192,694.863942298197,228153.282314565,228848.146256863,458855.326707991,458160.462765693
229523.571428571,458507.894736842,6,97,5.44368060003035,783604.498353612,885.214379884112,229080.964238629,229966.178618514,458950.501926784,458065.2875469
230546.428571429,458507.894736842,6,98,8.82702622682296,498322.754409484,705.919793184385,230193.468674836,230899.388468021,458860.854633434,458154.93484025
231569.285714286,458507.894736842,6,99,11.5021906540302,177678.856163053,421.519698428262,231358.525865072,231780.0455635,458718.654586056,458297.134887628
232592.142857143,458507.894736842,6,100,7.08557797126317,589327.053806716,767.676399146617,232208.30465757,232975.981056716,458891.732936416,458124.056537269
233615,458507.894736842,6,101,8.70474033306042,20783.6942172144,144.16550980458,233542.917245098,233687.082754902,458579.977491745,458435.81198194
234637.857142857,458507.894736842,6,102,12.7441036282237,723824.80557519,850.778940486417,234212.467672614,235063.2466131,458933.284207085,458082.505266599
235660.714285714,458507.894736842,6,103,20.8852854176075,675235.351440642,821.727054100473,235249.850758664,236071.577812765,458918.758263893,458097.031209792
236683.571428571,458507.894736842,6,104,11.2814052548816,492295.002390834,701.637372430256,236332.752742356,237034.390114787,458858.713423057,458157.076050627
237706.428571429,458507.894736842,6,105,8.06976430174351,516878.409022466,718.942563090033,237346.957289884,238065.899852974,458867.366018387,458148.423455297
238729.285714286,458507.894736842,6,106,24.6648942138288,60808.0567822617,246.592896860923,238605.989265855,238852.582162716,458631.191185273,458384.598288412
239752.142857143,458507.894736842,6,107,22.5851153371235,633842.428154952,796.14221603615,239354.071749125,240150.213965161,458905.96584486,458109.823628824
240775,458507.894736842,6,108,10.9047699500483,813871.669861168,902.148363552896,240323.925818224,241226.074181776,458958.968918619,458056.820555066
204975,459550,2,109,23.1636077158489,977319.985751325,988.594955353973,204480.702522323,205469.297477677,460044.297477677,459055.702522323
205997.857142857,459550,2,110,17.9578811918165,683039.310961933,826.461923479801,205584.626181117,206411.088104597,459963.23096174,459136.76903826
207020.714285714,459550,2,111,11.6937598519014,367643.742756074,606.33632808539,206717.546121672,207323.882449757,459853.168164043,459246.831835957
208043.571428571,459550,2,112,7.37287392395471,237432.604586997,487.270566099571,207799.936145522,208287.206711621,459793.63528305,459306.36471695
209066.428571429,459550,2,113,18.9258121437096,325188.659112726,570.253153531592,208781.301994663,209351.555148194,459835.126576766,459264.873423234
210089.285714286,459550,2,114,10.9946483107892,355696.282494842,596.402785451948,209791.08432156,210387.487107012,459848.201392726,459251.798607274
211112.142857143,459550,2,115,7.13373359792685,375882.156272768,613.092290175605,210805.596712055,211418.689002231,459856.546145088,459243.453854912
212135,459550,2,116,10.9386189766875,347062.22877797,589.119876407145,211840.440061796,212429.559938204,459844.559938204,459255.440061797
213157.857142857,459550,2,117,8.68283928492908,429059.167958389,655.026081891697,212830.344101911,213485.370183803,459877.513040946,459222.486959054
214180.714285714,459550,2,118,13.8108471703341,594676.073418756,771.152432025443,213795.138069702,214566.290501727,459935.576216013,459164.423783987
215203.571428571,459550,2,119,23.908732269011,685638.489907753,828.032903879884,214789.554976631,215617.587880511,459964.01645194,459135.98354806
216226.428571429,459550,2,120,19.9369595052687,354402.260815812,595.316941482276,215928.770100687,216524.08704217,459847.658470741,459252.341529259
217249.285714286,459550,4,109,9.71130930945381,746787.051462307,864.168416144855,216817.201506213,217681.369922358,459982.084208073,459117.915791928
218272.142857143,459550,4,110,6.98025651983011,174168.654878798,417.335182891161,218063.475265697,218480.810448588,459758.667591446,459341.332408555
219295,459550,4,111,16.475548032917,626002.751443331,791.203356567281,218899.398321716,219690.601678284,459945.601678284,459154.398321716
220317.857142857,459550,4,112,23.4601604079944,494018.11776383,702.864224273671,219966.42503072,220669.289254994,459901.432112137,459198.567887863
221340.714285714,459550,4,113,9.02539875809129,697392.125995626,835.100069450139,220923.164250989,221758.264320439,459967.550034725,459132.449965275
222363.571428571,459550,4,114,5.62598008553808,776783.010699263,881.352943320247,221922.894956911,222804.247900232,459990.67647166,459109.32352834
223386.428571429,459550,4,115,19.7051751765474,779295.169067424,882.77696450883,222945.040089174,223827.817053683,459991.388482254,459108.611517746
224409.285714286,459550,4,116,23.8138385077214,856082.764544059,925.247407207423,223946.662010682,224871.909417889,460012.623703604,459087.376296396
225432.142857143,459550,4,117,10.2214241861107,537560.930887121,733.185468273288,225065.550123006,225798.73559128,459916.592734137,459183.407265863
226455,459550,4,118,14.4787888745325,728293.97562024,853.401415290741,226028.299292355,226881.700707645,459976.700707645,459123.299292355
227477.857142857,459550,4,119,15.7328452426138,460709.853489796,678.75610751565,227138.479089099,227817.235196615,459889.378053758,459210.621946242
228500.714285714,459550,4,120,18.390871191158,550038.824400603,741.6460236532,228129.891273888,228871.537297541,459920.823011827,459179.176988173
229523.571428571,459550,6,109,6.76447494487123,313706.004675303,560.094639034604,229243.524109054,229803.618748089,459830.047319517,459269.952680483
230546.428571429,459550,6,110,20.9008174715176,843593.693759031,918.473567262025,230087.191787798,231005.66535506,460009.236783631,459090.763216369
231569.285714286,459550,6,111,11.993187650482,742228.19033204,861.526662577566,231138.522382997,232000.049045575,459980.763331289,459119.236668711
232592.142857143,459550,6,112,15.2063834693335,949253.419959219,974.296371726396,232104.99467128,233079.291043006,460037.148185863,459062.851814137
233615,459550,6,113,20.8251370908434,231637.598828849,481.287438885381,233374.356280557,233855.643719443,459790.643719443,459309.356280557
234637.857142857,459550,6,114,13.7368816963216,521085.141723801,721.862273376162,234276.926006169,234998.788279545,459910.931136688,459189.068863312
235660.714285714,459550,6,115,24.1859943505842,782556.077915331,884.621997191643,235218.403287119,236103.02528431,459992.310998596,459107.689001404
236683.571428571,459550,6,116,19.5814140926684,29587.5334195152,172.010271261676,236597.566292941,236769.576564202,459636.005135631,459463.994864369
237706.428571429,459550,6,117,19.8050712099842,538123.833598831,733.56924253872,237339.643950159,238073.213192698,459916.784621269,459183.215378731
238729.285714286,459550,6,118,6.05248307697992,199759.442393144,446.944562997632,238505.813432787,238952.757995785,459773.472281499,459326.527718501
239752.142857143,459550,6,119,17.202653482815,346642.622881307,588.763639231659,239457.761037527,240046.524676759,459844.381819616,459255.618180384
240775,459550,6,120,22.3892344436479,120017.929138645,346.436039029782,240601.781980485,240948.218019515,459723.218019515,459376.781980485
